Year,UNIT_MEASURE,Град/општина,Пол,Врста потешкоће,Value
2013,Број,Република Српска,Укупно,Укупно,102262
2013,Број,Република Српска,M,Укупно,46720
2013,Број,Република Српска,Ж,Укупно,55542
2013,Број,Град Бања Лука,Укупно,Укупно,13450
2013,Број,Град Бања Лука,M,Укупно,6251
2013,Број,Град Бања Лука,Ж,Укупно,7199
2013,Број,Берковићи,Укупно,Укупно,165
2013,Број,Берковићи,M,Укупно,75
2013,Број,Берковићи,Ж,Укупно,90
2013,Број,Град Бијељина,Укупно,Укупно,8763
2013,Број,Град Бијељина,M,Укупно,3967
2013,Број,Град Бијељина,Ж,Укупно,4796
2013,Број,Билећа,Укупно,Укупно,813
2013,Број,Билећа,M,Укупно,339
2013,Број,Билећа,Ж,Укупно,474
2013,Број,Братунац,Укупно,Укупно,1534
2013,Број,Братунац,M,Укупно,688
2013,Број,Братунац,Ж,Укупно,846
2013,Број,Брод,Укупно,Укупно,1420
2013,Број,Брод,M,Укупно,658
2013,Број,Брод,Ж,Укупно,762
2013,Број,Вишеград,Укупно,Укупно,1097
2013,Број,Вишеград,M,Укупно,422
2013,Број,Вишеград,Ж,Укупно,675
2013,Број,Власеница,Укупно,Укупно,786
2013,Број,Власеница,M,Укупно,393
2013,Број,Власеница,Ж,Укупно,393
2013,Број,Вукосавље,Укупно,Укупно,472
2013,Број,Вукосавље,M,Укупно,226
2013,Број,Вукосавље,Ж,Укупно,246
2013,Број,Гацко,Укупно,Укупно,597
2013,Број,Гацко,M,Укупно,261
2013,Број,Гацко,Ж,Укупно,336
2013,Број,Град Градишка,Укупно,Укупно,4427
2013,Број,Град Градишка,M,Укупно,1965
2013,Број,Град Градишка,Ж,Укупно,2462
2013,Број,Град Дервента,Укупно,Укупно,2529
2013,Број,Град Дервента,M,Укупно,1153
2013,Број,Град Дервента,Ж,Укупно,1376
2013,Број,Град Добој,Укупно,Укупно,7404
2013,Број,Град Добој,M,Укупно,3292
2013,Број,Град Добој,Ж,Укупно,4112
2013,Број,Доњи Жабар,Укупно,Укупно,313
2013,Број,Доњи Жабар,M,Укупно,146
2013,Број,Доњи Жабар,Ж,Укупно,167
2013,Број,Град Зворник,Укупно,Укупно,4328
2013,Број,Град Зворник,M,Укупно,2027
2013,Број,Град Зворник,Ж,Укупно,2301
2013,Број,Источна Илиџа,Укупно,Укупно,1025
2013,Број,Источна Илиџа,M,Укупно,464
2013,Број,Источна Илиџа,Ж,Укупно,561
2013,Број,Источни Дрвар,Укупно,Укупно,9
2013,Број,Источни Дрвар,M,Укупно,5
2013,Број,Источни Дрвар,Ж,Укупно,4
2013,Број,Источни Мостар,Укупно,Укупно,14
2013,Број,Источни Мостар,M,Укупно,4
2013,Број,Источни Мостар,Ж,Укупно,10
2013,Број,Источни Стари Град,Укупно,Укупно,100
2013,Број,Источни Стари Град,M,Укупно,42
2013,Број,Источни Стари Град,Ж,Укупно,58
2013,Број,Источно Ново Сарајево,Укупно,Укупно,611
2013,Број,Источно Ново Сарајево,M,Укупно,276
2013,Број,Источно Ново Сарајево,Ж,Укупно,335
2013,Број,Језеро,Укупно,Укупно,80
2013,Број,Језеро,M,Укупно,37
2013,Број,Језеро,Ж,Укупно,43
2013,Број,Калиновик,Укупно,Укупно,203
2013,Број,Калиновик,M,Укупно,88
2013,Број,Калиновик,Ж,Укупно,115
2013,Број,Кнежево,Укупно,Укупно,933
2013,Број,Кнежево,M,Укупно,449
2013,Број,Кнежево,Ж,Укупно,484
2013,Број,Козарска Дубица,Укупно,Укупно,2078
2013,Број,Козарска Дубица,M,Укупно,919
2013,Број,Козарска Дубица,Ж,Укупно,1159
2013,Број,Костајница,Укупно,Укупно,475
2013,Број,Костајница,M,Укупно,216
2013,Број,Костајница,Ж,Укупно,259
2013,Број,Котор Варош,Укупно,Укупно,1857
2013,Број,Котор Варош,M,Укупно,865
2013,Број,Котор Варош,Ж,Укупно,992
2013,Број,Крупа на Уни,Укупно,Укупно,204
2013,Број,Крупа на Уни,M,Укупно,93
2013,Број,Крупа на Уни,Ж,Укупно,111
2013,Број,Купрес,Укупно,Укупно,49
2013,Број,Купрес,M,Укупно,27
2013,Број,Купрес,Ж,Укупно,22
2013,Број,Лакташи,Укупно,Укупно,2445
2013,Број,Лакташи,M,Укупно,1196
2013,Број,Лакташи,Ж,Укупно,1249
2013,Број,Лопаре,Укупно,Укупно,1612
2013,Број,Лопаре,M,Укупно,791
2013,Број,Лопаре,Ж,Укупно,821
2013,Број,Љубиње,Укупно,Укупно,197
2013,Број,Љубиње,M,Укупно,84
2013,Број,Љубиње,Ж,Укупно,113
2013,Број,Милићи,Укупно,Укупно,860
2013,Број,Милићи,M,Укупно,392
2013,Број,Милићи,Ж,Укупно,468
2013,Број,Модрича,Укупно,Укупно,2458
2013,Број,Модрича,M,Укупно,1119
2013,Број,Модрича,Ж,Укупно,1339
2013,Број,Мркоњић Град,Укупно,Укупно,1300
2013,Број,Мркоњић Град,M,Укупно,602
2013,Број,Мркоњић Град,Ж,Укупно,698
2013,Број,Невесиње,Укупно,Укупно,876
2013,Број,Невесиње,M,Укупно,379
2013,Број,Невесиње,Ж,Укупно,497
2013,Број,Нови Град,Укупно,Укупно,2687
2013,Број,Нови Град,M,Укупно,1179
2013,Број,Нови Град,Ж,Укупно,1508
2013,Број,Ново Горажде,Укупно,Укупно,206
2013,Број,Ново Горажде,M,Укупно,101
2013,Број,Ново Горажде,Ж,Укупно,105
2013,Број,Осмаци,Укупно,Укупно,513
2013,Број,Осмаци,M,Укупно,234
2013,Број,Осмаци,Ж,Укупно,279
2013,Број,Оштра Лука,Укупно,Укупно,394
2013,Број,Оштра Лука,M,Укупно,205
2013,Број,Оштра Лука,Ж,Укупно,189
2013,Број,Пале,Укупно,Укупно,1289
2013,Број,Пале,M,Укупно,594
2013,Број,Пале,Ж,Укупно,695
2013,Број,Пелагићево,Укупно,Укупно,688
2013,Број,Пелагићево,M,Укупно,299
2013,Број,Пелагићево,Ж,Укупно,389
2013,Број,Петровац,Укупно,Укупно,16
2013,Број,Петровац,M,Укупно,6
2013,Број,Петровац,Ж,Укупно,10
2013,Број,Петрово,Укупно,Укупно,944
2013,Број,Петрово,M,Укупно,399
2013,Број,Петрово,Ж,Укупно,545
2013,Број,Град Приједор,Укупно,Укупно,7173
2013,Број,Град Приједор,M,Укупно,3333
2013,Број,Град Приједор,Ж,Укупно,3840
2013,Број,Прњавор,Укупно,Укупно,3309
2013,Број,Прњавор,M,Укупно,1497
2013,Број,Прњавор,Ж,Укупно,1812
2013,Број,Рибник,Укупно,Укупно,701
2013,Број,Рибник,M,Укупно,323
2013,Број,Рибник,Ж,Укупно,378
2013,Број,Рогатица,Укупно,Укупно,1012
2013,Број,Рогатица,M,Укупно,464
2013,Број,Рогатица,Ж,Укупно,548
2013,Број,Рудо,Укупно,Укупно,596
2013,Број,Рудо,M,Укупно,258
2013,Број,Рудо,Ж,Укупно,338
2013,Број,Соколац,Укупно,Укупно,944
2013,Број,Соколац,M,Укупно,422
2013,Број,Соколац,Ж,Укупно,522
2013,Број,Србац,Укупно,Укупно,1526
2013,Број,Србац,M,Укупно,714
2013,Број,Србац,Ж,Укупно,812
2013,Број,Сребреница,Укупно,Укупно,1061
2013,Број,Сребреница,M,Укупно,447
2013,Број,Сребреница,Ж,Укупно,614
2013,Број,Теслић,Укупно,Укупно,3562
2013,Број,Теслић,M,Укупно,1683
2013,Број,Теслић,Ж,Укупно,1879
2013,Број,Град Требиње,Укупно,Укупно,1860
2013,Број,Град Требиње,M,Укупно,823
2013,Број,Град Требиње,Ж,Укупно,1037
2013,Број,Трново,Укупно,Укупно,171
2013,Број,Трново,M,Укупно,70
2013,Број,Трново,Ж,Укупно,101
2013,Број,Угљевик,Укупно,Укупно,1179
2013,Број,Угљевик,M,Укупно,532
2013,Број,Угљевик,Ж,Укупно,647
2013,Број,Фоча,Укупно,Укупно,1473
2013,Број,Фоча,M,Укупно,725
2013,Број,Фоча,Ж,Укупно,748
2013,Број,Хан Пијесак,Укупно,Укупно,269
2013,Број,Хан Пијесак,M,Укупно,99
2013,Број,Хан Пијесак,Ж,Укупно,170
2013,Број,Чајниче,Укупно,Укупно,461
2013,Број,Чајниче,M,Укупно,208
2013,Број,Чајниче,Ж,Укупно,253
2013,Број,Челинац,Укупно,Укупно,1672
2013,Број,Челинац,M,Укупно,800
2013,Број,Челинац,Ж,Укупно,872
2013,Број,Шамац,Укупно,Укупно,1634
2013,Број,Шамац,M,Укупно,724
2013,Број,Шамац,Ж,Укупно,910
2013,Број,Шековићи,Укупно,Укупно,595
2013,Број,Шековићи,M,Укупно,279
2013,Број,Шековићи,Ж,Укупно,316
2013,Број,Шипово,Укупно,Укупно,843
2013,Број,Шипово,M,Укупно,391
2013,Број,Шипово,Ж,Укупно,452
2013,Број,Република Српска,Укупно,"Вид, иако носи наочаре",43020
2013,Број,Република Српска,M,"Вид, иако носи наочаре",18052
2013,Број,Република Српска,Ж,"Вид, иако носи наочаре",24968
2013,Број,Град Бања Лука,Укупно,"Вид, иако носи наочаре",5370
2013,Број,Град Бања Лука,M,"Вид, иако носи наочаре",2232
2013,Број,Град Бања Лука,Ж,"Вид, иако носи наочаре",3138
2013,Број,Берковићи,Укупно,"Вид, иако носи наочаре",73
2013,Број,Берковићи,M,"Вид, иако носи наочаре",33
2013,Број,Берковићи,Ж,"Вид, иако носи наочаре",40
2013,Број,Град Бијељина,Укупно,"Вид, иако носи наочаре",3450
2013,Број,Град Бијељина,M,"Вид, иако носи наочаре",1424
2013,Број,Град Бијељина,Ж,"Вид, иако носи наочаре",2026
2013,Број,Билећа,Укупно,"Вид, иако носи наочаре",375
2013,Број,Билећа,M,"Вид, иако носи наочаре",159
2013,Број,Билећа,Ж,"Вид, иако носи наочаре",216
2013,Број,Братунац,Укупно,"Вид, иако носи наочаре",791
2013,Број,Братунац,M,"Вид, иако носи наочаре",328
2013,Број,Братунац,Ж,"Вид, иако носи наочаре",463
2013,Број,Брод,Укупно,"Вид, иако носи наочаре",596
2013,Број,Брод,M,"Вид, иако носи наочаре",252
2013,Број,Брод,Ж,"Вид, иако носи наочаре",344
2013,Број,Вишеград,Укупно,"Вид, иако носи наочаре",409
2013,Број,Вишеград,M,"Вид, иако носи наочаре",162
2013,Број,Вишеград,Ж,"Вид, иако носи наочаре",247
2013,Број,Власеница,Укупно,"Вид, иако носи наочаре",372
2013,Број,Власеница,M,"Вид, иако носи наочаре",171
2013,Број,Власеница,Ж,"Вид, иако носи наочаре",201
2013,Број,Вукосавље,Укупно,"Вид, иако носи наочаре",157
2013,Број,Вукосавље,M,"Вид, иако носи наочаре",74
2013,Број,Вукосавље,Ж,"Вид, иако носи наочаре",83
2013,Број,Гацко,Укупно,"Вид, иако носи наочаре",245
2013,Број,Гацко,M,"Вид, иако носи наочаре",107
2013,Број,Гацко,Ж,"Вид, иако носи наочаре",138
2013,Број,Град Градишка,Укупно,"Вид, иако носи наочаре",1881
2013,Број,Град Градишка,M,"Вид, иако носи наочаре",754
2013,Број,Град Градишка,Ж,"Вид, иако носи наочаре",1127
2013,Број,Град Дервента,Укупно,"Вид, иако носи наочаре",1172
2013,Број,Град Дервента,M,"Вид, иако носи наочаре",476
2013,Број,Град Дервента,Ж,"Вид, иако носи наочаре",696
2013,Број,Град Добој,Укупно,"Вид, иако носи наочаре",3265
2013,Број,Град Добој,M,"Вид, иако носи наочаре",1332
2013,Број,Град Добој,Ж,"Вид, иако носи наочаре",1933
2013,Број,Доњи Жабар,Укупно,"Вид, иако носи наочаре",122
2013,Број,Доњи Жабар,M,"Вид, иако носи наочаре",50
2013,Број,Доњи Жабар,Ж,"Вид, иако носи наочаре",72
2013,Број,Град Зворник,Укупно,"Вид, иако носи наочаре",1920
2013,Број,Град Зворник,M,"Вид, иако носи наочаре",842
2013,Број,Град Зворник,Ж,"Вид, иако носи наочаре",1078
2013,Број,Источна Илиџа,Укупно,"Вид, иако носи наочаре",423
2013,Број,Источна Илиџа,M,"Вид, иако носи наочаре",183
2013,Број,Источна Илиџа,Ж,"Вид, иако носи наочаре",240
2013,Број,Источни Дрвар,Укупно,"Вид, иако носи наочаре",5
2013,Број,Источни Дрвар,M,"Вид, иако носи наочаре",2
2013,Број,Источни Дрвар,Ж,"Вид, иако носи наочаре",3
2013,Број,Источни Мостар,Укупно,"Вид, иако носи наочаре",9
2013,Број,Источни Мостар,M,"Вид, иако носи наочаре",3
2013,Број,Источни Мостар,Ж,"Вид, иако носи наочаре",6
2013,Број,Источни Стари Град,Укупно,"Вид, иако носи наочаре",49
2013,Број,Источни Стари Град,M,"Вид, иако носи наочаре",22
2013,Број,Источни Стари Град,Ж,"Вид, иако носи наочаре",27
2013,Број,Источно Ново Сарајево,Укупно,"Вид, иако носи наочаре",255
2013,Број,Источно Ново Сарајево,M,"Вид, иако носи наочаре",90
2013,Број,Источно Ново Сарајево,Ж,"Вид, иако носи наочаре",165
2013,Број,Језеро,Укупно,"Вид, иако носи наочаре",44
2013,Број,Језеро,M,"Вид, иако носи наочаре",18
2013,Број,Језеро,Ж,"Вид, иако носи наочаре",26
2013,Број,Калиновик,Укупно,"Вид, иако носи наочаре",87
2013,Број,Калиновик,M,"Вид, иако носи наочаре",35
2013,Број,Калиновик,Ж,"Вид, иако носи наочаре",52
2013,Број,Кнежево,Укупно,"Вид, иако носи наочаре",355
2013,Број,Кнежево,M,"Вид, иако носи наочаре",159
2013,Број,Кнежево,Ж,"Вид, иако носи наочаре",196
2013,Број,Козарска Дубица,Укупно,"Вид, иако носи наочаре",788
2013,Број,Козарска Дубица,M,"Вид, иако носи наочаре",329
2013,Број,Козарска Дубица,Ж,"Вид, иако носи наочаре",459
2013,Број,Костајница,Укупно,"Вид, иако носи наочаре",226
2013,Број,Костајница,M,"Вид, иако носи наочаре",104
2013,Број,Костајница,Ж,"Вид, иако носи наочаре",122
2013,Број,Котор Варош,Укупно,"Вид, иако носи наочаре",894
2013,Број,Котор Варош,M,"Вид, иако носи наочаре",374
2013,Број,Котор Варош,Ж,"Вид, иако носи наочаре",520
2013,Број,Крупа на Уни,Укупно,"Вид, иако носи наочаре",98
2013,Број,Крупа на Уни,M,"Вид, иако носи наочаре",47
2013,Број,Крупа на Уни,Ж,"Вид, иако носи наочаре",51
2013,Број,Купрес,Укупно,"Вид, иако носи наочаре",12
2013,Број,Купрес,M,"Вид, иако носи наочаре",8
2013,Број,Купрес,Ж,"Вид, иако носи наочаре",4
2013,Број,Лакташи,Укупно,"Вид, иако носи наочаре",1042
2013,Број,Лакташи,M,"Вид, иако носи наочаре",460
2013,Број,Лакташи,Ж,"Вид, иако носи наочаре",582
2013,Број,Лопаре,Укупно,"Вид, иако носи наочаре",691
2013,Број,Лопаре,M,"Вид, иако носи наочаре",297
2013,Број,Лопаре,Ж,"Вид, иако носи наочаре",394
2013,Број,Љубиње,Укупно,"Вид, иако носи наочаре",82
2013,Број,Љубиње,M,"Вид, иако носи наочаре",36
2013,Број,Љубиње,Ж,"Вид, иако носи наочаре",46
2013,Број,Милићи,Укупно,"Вид, иако носи наочаре",390
2013,Број,Милићи,M,"Вид, иако носи наочаре",165
2013,Број,Милићи,Ж,"Вид, иако носи наочаре",225
2013,Број,Модрича,Укупно,"Вид, иако носи наочаре",990
2013,Број,Модрича,M,"Вид, иако носи наочаре",443
2013,Број,Модрича,Ж,"Вид, иако носи наочаре",547
2013,Број,Мркоњић Град,Укупно,"Вид, иако носи наочаре",524
2013,Број,Мркоњић Град,M,"Вид, иако носи наочаре",227
2013,Број,Мркоњић Град,Ж,"Вид, иако носи наочаре",297
2013,Број,Невесиње,Укупно,"Вид, иако носи наочаре",401
2013,Број,Невесиње,M,"Вид, иако носи наочаре",187
2013,Број,Невесиње,Ж,"Вид, иако носи наочаре",214
2013,Број,Нови Град,Укупно,"Вид, иако носи наочаре",1236
2013,Број,Нови Град,M,"Вид, иако носи наочаре",483
2013,Број,Нови Град,Ж,"Вид, иако носи наочаре",753
2013,Број,Ново Горажде,Укупно,"Вид, иако носи наочаре",86
2013,Број,Ново Горажде,M,"Вид, иако носи наочаре",35
2013,Број,Ново Горажде,Ж,"Вид, иако носи наочаре",51
2013,Број,Осмаци,Укупно,"Вид, иако носи наочаре",243
2013,Број,Осмаци,M,"Вид, иако носи наочаре",102
2013,Број,Осмаци,Ж,"Вид, иако носи наочаре",141
2013,Број,Оштра Лука,Укупно,"Вид, иако носи наочаре",176
2013,Број,Оштра Лука,M,"Вид, иако носи наочаре",88
2013,Број,Оштра Лука,Ж,"Вид, иако носи наочаре",88
2013,Број,Пале,Укупно,"Вид, иако носи наочаре",492
2013,Број,Пале,M,"Вид, иако носи наочаре",213
2013,Број,Пале,Ж,"Вид, иако носи наочаре",279
2013,Број,Пелагићево,Укупно,"Вид, иако носи наочаре",310
2013,Број,Пелагићево,M,"Вид, иако носи наочаре",132
2013,Број,Пелагићево,Ж,"Вид, иако носи наочаре",178
2013,Број,Петровац,Укупно,"Вид, иако носи наочаре",6
2013,Број,Петровац,M,"Вид, иако носи наочаре",2
2013,Број,Петровац,Ж,"Вид, иако носи наочаре",4
2013,Број,Петрово,Укупно,"Вид, иако носи наочаре",433
2013,Број,Петрово,M,"Вид, иако носи наочаре",178
2013,Број,Петрово,Ж,"Вид, иако носи наочаре",255
2013,Број,Град Приједор,Укупно,"Вид, иако носи наочаре",2857
2013,Број,Град Приједор,M,"Вид, иако носи наочаре",1209
2013,Број,Град Приједор,Ж,"Вид, иако носи наочаре",1648
2013,Број,Прњавор,Укупно,"Вид, иако носи наочаре",1364
2013,Број,Прњавор,M,"Вид, иако носи наочаре",564
2013,Број,Прњавор,Ж,"Вид, иако носи наочаре",800
2013,Број,Рибник,Укупно,"Вид, иако носи наочаре",293
2013,Број,Рибник,M,"Вид, иако носи наочаре",137
2013,Број,Рибник,Ж,"Вид, иако носи наочаре",156
2013,Број,Рогатица,Укупно,"Вид, иако носи наочаре",418
2013,Број,Рогатица,M,"Вид, иако носи наочаре",174
2013,Број,Рогатица,Ж,"Вид, иако носи наочаре",244
2013,Број,Рудо,Укупно,"Вид, иако носи наочаре",231
2013,Број,Рудо,M,"Вид, иако носи наочаре",98
2013,Број,Рудо,Ж,"Вид, иако носи наочаре",133
2013,Број,Соколац,Укупно,"Вид, иако носи наочаре",368
2013,Број,Соколац,M,"Вид, иако носи наочаре",161
2013,Број,Соколац,Ж,"Вид, иако носи наочаре",207
2013,Број,Србац,Укупно,"Вид, иако носи наочаре",684
2013,Број,Србац,M,"Вид, иако носи наочаре",291
2013,Број,Србац,Ж,"Вид, иако носи наочаре",393
2013,Број,Сребреница,Укупно,"Вид, иако носи наочаре",487
2013,Број,Сребреница,M,"Вид, иако носи наочаре",176
2013,Број,Сребреница,Ж,"Вид, иако носи наочаре",311
2013,Број,Теслић,Укупно,"Вид, иако носи наочаре",1451
2013,Број,Теслић,M,"Вид, иако носи наочаре",633
2013,Број,Теслић,Ж,"Вид, иако носи наочаре",818
2013,Број,Град Требиње,Укупно,"Вид, иако носи наочаре",736
2013,Број,Град Требиње,M,"Вид, иако носи наочаре",297
2013,Број,Град Требиње,Ж,"Вид, иако носи наочаре",439
2013,Број,Трново,Укупно,"Вид, иако носи наочаре",62
2013,Број,Трново,M,"Вид, иако носи наочаре",25
2013,Број,Трново,Ж,"Вид, иако носи наочаре",37
2013,Број,Угљевик,Укупно,"Вид, иако носи наочаре",488
2013,Број,Угљевик,M,"Вид, иако носи наочаре",202
2013,Број,Угљевик,Ж,"Вид, иако носи наочаре",286
2013,Број,Фоча,Укупно,"Вид, иако носи наочаре",605
2013,Број,Фоча,M,"Вид, иако носи наочаре",263
2013,Број,Фоча,Ж,"Вид, иако носи наочаре",342
2013,Број,Хан Пијесак,Укупно,"Вид, иако носи наочаре",102
2013,Број,Хан Пијесак,M,"Вид, иако носи наочаре",36
2013,Број,Хан Пијесак,Ж,"Вид, иако носи наочаре",66
2013,Број,Чајниче,Укупно,"Вид, иако носи наочаре",219
2013,Број,Чајниче,M,"Вид, иако носи наочаре",93
2013,Број,Чајниче,Ж,"Вид, иако носи наочаре",126
2013,Број,Челинац,Укупно,"Вид, иако носи наочаре",752
2013,Број,Челинац,M,"Вид, иако носи наочаре",313
2013,Број,Челинац,Ж,"Вид, иако носи наочаре",439
2013,Број,Шамац,Укупно,"Вид, иако носи наочаре",679
2013,Број,Шамац,M,"Вид, иако носи наочаре",277
2013,Број,Шамац,Ж,"Вид, иако носи наочаре",402
2013,Број,Шековићи,Укупно,"Вид, иако носи наочаре",307
2013,Број,Шековићи,M,"Вид, иако носи наочаре",130
2013,Број,Шековићи,Ж,"Вид, иако носи наочаре",177
2013,Број,Шипово,Укупно,"Вид, иако носи наочаре",372
2013,Број,Шипово,M,"Вид, иако носи наочаре",155
2013,Број,Шипово,Ж,"Вид, иако носи наочаре",217
2013,Број,Република Српска,Укупно,"Слух, иако користи слушни апарат",26055
2013,Број,Република Српска,M,"Слух, иако користи слушни апарат",12971
2013,Број,Република Српска,Ж,"Слух, иако користи слушни апарат",13084
2013,Број,Град Бања Лука,Укупно,"Слух, иако користи слушни апарат",3262
2013,Број,Град Бања Лука,M,"Слух, иако користи слушни апарат",1678
2013,Број,Град Бања Лука,Ж,"Слух, иако користи слушни апарат",1584
2013,Број,Берковићи,Укупно,"Слух, иако користи слушни апарат",48
2013,Број,Берковићи,M,"Слух, иако користи слушни апарат",28
2013,Број,Берковићи,Ж,"Слух, иако користи слушни апарат",20
2013,Број,Град Бијељина,Укупно,"Слух, иако користи слушни апарат",2026
2013,Број,Град Бијељина,M,"Слух, иако користи слушни апарат",1028
2013,Број,Град Бијељина,Ж,"Слух, иако користи слушни апарат",998
2013,Број,Билећа,Укупно,"Слух, иако користи слушни апарат",240
2013,Број,Билећа,M,"Слух, иако користи слушни апарат",122
2013,Број,Билећа,Ж,"Слух, иако користи слушни апарат",118
2013,Број,Братунац,Укупно,"Слух, иако користи слушни апарат",420
2013,Број,Братунац,M,"Слух, иако користи слушни апарат",196
2013,Број,Братунац,Ж,"Слух, иако користи слушни апарат",224
2013,Број,Брод,Укупно,"Слух, иако користи слушни апарат",322
2013,Број,Брод,M,"Слух, иако користи слушни апарат",168
2013,Број,Брод,Ж,"Слух, иако користи слушни апарат",154
2013,Број,Вишеград,Укупно,"Слух, иако користи слушни апарат",276
2013,Број,Вишеград,M,"Слух, иако користи слушни апарат",128
2013,Број,Вишеград,Ж,"Слух, иако користи слушни апарат",148
2013,Број,Власеница,Укупно,"Слух, иако користи слушни апарат",236
2013,Број,Власеница,M,"Слух, иако користи слушни апарат",117
2013,Број,Власеница,Ж,"Слух, иако користи слушни апарат",119
2013,Број,Вукосавље,Укупно,"Слух, иако користи слушни апарат",107
2013,Број,Вукосавље,M,"Слух, иако користи слушни апарат",49
2013,Број,Вукосавље,Ж,"Слух, иако користи слушни апарат",58
2013,Број,Гацко,Укупно,"Слух, иако користи слушни апарат",172
2013,Број,Гацко,M,"Слух, иако користи слушни апарат",80
2013,Број,Гацко,Ж,"Слух, иако користи слушни апарат",92
2013,Број,Град Градишка,Укупно,"Слух, иако користи слушни апарат",1110
2013,Број,Град Градишка,M,"Слух, иако користи слушни апарат",525
2013,Број,Град Градишка,Ж,"Слух, иако користи слушни апарат",585
2013,Број,Град Дервента,Укупно,"Слух, иако користи слушни апарат",655
2013,Број,Град Дервента,M,"Слух, иако користи слушни апарат",320
2013,Број,Град Дервента,Ж,"Слух, иако користи слушни апарат",335
2013,Број,Град Добој,Укупно,"Слух, иако користи слушни апарат",1902
2013,Број,Град Добој,M,"Слух, иако користи слушни апарат",925
2013,Број,Град Добој,Ж,"Слух, иако користи слушни апарат",977
2013,Број,Доњи Жабар,Укупно,"Слух, иако користи слушни апарат",81
2013,Број,Доњи Жабар,M,"Слух, иако користи слушни апарат",50
2013,Број,Доњи Жабар,Ж,"Слух, иако користи слушни апарат",31
2013,Број,Град Зворник,Укупно,"Слух, иако користи слушни апарат",1157
2013,Број,Град Зворник,M,"Слух, иако користи слушни апарат",580
2013,Број,Град Зворник,Ж,"Слух, иако користи слушни апарат",577
2013,Број,Источна Илиџа,Укупно,"Слух, иако користи слушни апарат",267
2013,Број,Источна Илиџа,M,"Слух, иако користи слушни апарат",123
2013,Број,Источна Илиџа,Ж,"Слух, иако користи слушни апарат",144
2013,Број,Источни Дрвар,Укупно,"Слух, иако користи слушни апарат",4
2013,Број,Источни Дрвар,M,"Слух, иако користи слушни апарат",1
2013,Број,Источни Дрвар,Ж,"Слух, иако користи слушни апарат",3
2013,Број,Источни Мостар,Укупно,"Слух, иако користи слушни апарат",7
2013,Број,Источни Мостар,M,"Слух, иако користи слушни апарат",1
2013,Број,Источни Мостар,Ж,"Слух, иако користи слушни апарат",6
2013,Број,Источни Стари Град,Укупно,"Слух, иако користи слушни апарат",29
2013,Број,Источни Стари Град,M,"Слух, иако користи слушни апарат",15
2013,Број,Источни Стари Град,Ж,"Слух, иако користи слушни апарат",14
2013,Број,Источно Ново Сарајево,Укупно,"Слух, иако користи слушни апарат",153
2013,Број,Источно Ново Сарајево,M,"Слух, иако користи слушни апарат",76
2013,Број,Источно Ново Сарајево,Ж,"Слух, иако користи слушни апарат",77
2013,Број,Језеро,Укупно,"Слух, иако користи слушни апарат",34
2013,Број,Језеро,M,"Слух, иако користи слушни апарат",18
2013,Број,Језеро,Ж,"Слух, иако користи слушни апарат",16
2013,Број,Калиновик,Укупно,"Слух, иако користи слушни апарат",56
2013,Број,Калиновик,M,"Слух, иако користи слушни апарат",25
2013,Број,Калиновик,Ж,"Слух, иако користи слушни апарат",31
2013,Број,Кнежево,Укупно,"Слух, иако користи слушни апарат",251
2013,Број,Кнежево,M,"Слух, иако користи слушни апарат",127
2013,Број,Кнежево,Ж,"Слух, иако користи слушни апарат",124
2013,Број,Козарска Дубица,Укупно,"Слух, иако користи слушни апарат",490
2013,Број,Козарска Дубица,M,"Слух, иако користи слушни апарат",237
2013,Број,Козарска Дубица,Ж,"Слух, иако користи слушни апарат",253
2013,Број,Костајница,Укупно,"Слух, иако користи слушни апарат",123
2013,Број,Костајница,M,"Слух, иако користи слушни апарат",65
2013,Број,Костајница,Ж,"Слух, иако користи слушни апарат",58
2013,Број,Котор Варош,Укупно,"Слух, иако користи слушни апарат",485
2013,Број,Котор Варош,M,"Слух, иако користи слушни апарат",244
2013,Број,Котор Варош,Ж,"Слух, иако користи слушни апарат",241
2013,Број,Крупа на Уни,Укупно,"Слух, иако користи слушни апарат",59
2013,Број,Крупа на Уни,M,"Слух, иако користи слушни апарат",36
2013,Број,Крупа на Уни,Ж,"Слух, иако користи слушни апарат",23
2013,Број,Купрес,Укупно,"Слух, иако користи слушни апарат",14
2013,Број,Купрес,M,"Слух, иако користи слушни апарат",10
2013,Број,Купрес,Ж,"Слух, иако користи слушни апарат",4
2013,Број,Лакташи,Укупно,"Слух, иако користи слушни апарат",610
2013,Број,Лакташи,M,"Слух, иако користи слушни апарат",322
2013,Број,Лакташи,Ж,"Слух, иако користи слушни апарат",288
2013,Број,Лопаре,Укупно,"Слух, иако користи слушни апарат",400
2013,Број,Лопаре,M,"Слух, иако користи слушни апарат",187
2013,Број,Лопаре,Ж,"Слух, иако користи слушни апарат",213
2013,Број,Љубиње,Укупно,"Слух, иако користи слушни апарат",68
2013,Број,Љубиње,M,"Слух, иако користи слушни апарат",33
2013,Број,Љубиње,Ж,"Слух, иако користи слушни апарат",35
2013,Број,Милићи,Укупно,"Слух, иако користи слушни апарат",209
2013,Број,Милићи,M,"Слух, иако користи слушни апарат",98
2013,Број,Милићи,Ж,"Слух, иако користи слушни апарат",111
2013,Број,Модрича,Укупно,"Слух, иако користи слушни апарат",623
