Year,UNIT_MEASURE,ADMIN_AREA,Пол,Nationality,Value
2013,Број,celinac,Ж,unknown_ethnicity/nationality,5
2013,Број,samac,Укупно,unknown_ethnicity/nationality,19
2013,Број,samac,M,unknown_ethnicity/nationality,10
2013,Број,samac,Ж,unknown_ethnicity/nationality,9
2013,Број,sekovici,Укупно,unknown_ethnicity/nationality,8
2013,Број,sekovici,M,unknown_ethnicity/nationality,3
2013,Број,sekovici,Ж,unknown_ethnicity/nationality,5
2013,Број,sipovo,Укупно,unknown_ethnicity/nationality,5
2013,Број,sipovo,M,unknown_ethnicity/nationality,3
2013,Број,sipovo,Ж,unknown_ethnicity/nationality,2
