Year,UNIT_MEASURE,Municipality,Spol,AGE,Value
2013,Broj,ostra_luka,Ž,85+,16
2013,Broj,pale,Oba spola,85+,190
2013,Broj,pale,M,85+,64
2013,Broj,pale,Ž,85+,126
2013,Broj,pelagicevo,Oba spola,85+,51
2013,Broj,pelagicevo,M,85+,16
2013,Broj,pelagicevo,Ž,85+,35
2013,Broj,petrovac,Oba spola,85+,10
2013,Broj,petrovac,M,85+,5
2013,Broj,petrovac,Ž,85+,5
2013,Broj,petrovo,Oba spola,85+,89
2013,Broj,petrovo,M,85+,33
2013,Broj,petrovo,Ž,85+,56
2013,Broj,grad_prijedor,Oba spola,85+,767
2013,Broj,grad_prijedor,M,85+,261
2013,Broj,grad_prijedor,Ž,85+,506
2013,Broj,prnjavor,Oba spola,85+,348
2013,Broj,prnjavor,M,85+,94
2013,Broj,prnjavor,Ž,85+,254
2013,Broj,ribnik,Oba spola,85+,80
2013,Broj,ribnik,M,85+,26
2013,Broj,ribnik,Ž,85+,54
2013,Broj,rogatica,Oba spola,85+,124
2013,Broj,rogatica,M,85+,45
2013,Broj,rogatica,Ž,85+,79
2013,Broj,rudo,Oba spola,85+,80
2013,Broj,rudo,M,85+,25
2013,Broj,rudo,Ž,85+,55
2013,Broj,sokolac,Oba spola,85+,167
2013,Broj,sokolac,M,85+,63
2013,Broj,sokolac,Ž,85+,104
2013,Broj,srbac,Oba spola,85+,207
2013,Broj,srbac,M,85+,60
2013,Broj,srbac,Ž,85+,147
2013,Broj,srebrenica,Oba spola,85+,51
2013,Broj,srebrenica,M,85+,17
2013,Broj,srebrenica,Ž,85+,34
2013,Broj,teslic,Oba spola,85+,261
2013,Broj,teslic,M,85+,88
2013,Broj,teslic,Ž,85+,173
2013,Broj,grad_trebinje,Oba spola,85+,449
2013,Broj,grad_trebinje,M,85+,157
2013,Broj,grad_trebinje,Ž,85+,292
2013,Broj,trnovo,Oba spola,85+,28
2013,Broj,trnovo,M,85+,11
2013,Broj,trnovo,Ž,85+,17
2013,Broj,ugljevik,Oba spola,85+,196
2013,Broj,ugljevik,M,85+,69
2013,Broj,ugljevik,Ž,85+,127
2013,Broj,foca,Oba spola,85+,219
2013,Broj,foca,M,85+,83
2013,Broj,foca,Ž,85+,136
2013,Broj,han_pijesak,Oba spola,85+,48
2013,Broj,han_pijesak,M,85+,15
2013,Broj,han_pijesak,Ž,85+,33
2013,Broj,cajnice,Oba spola,85+,47
2013,Broj,cajnice,M,85+,11
2013,Broj,cajnice,Ž,85+,36
2013,Broj,celinac,Oba spola,85+,109
2013,Broj,celinac,M,85+,34
2013,Broj,celinac,Ž,85+,75
2013,Broj,samac,Oba spola,85+,161
2013,Broj,samac,M,85+,46
2013,Broj,samac,Ž,85+,115
2013,Broj,sekovici,Oba spola,85+,50
2013,Broj,sekovici,M,85+,19
2013,Broj,sekovici,Ž,85+,31
2013,Broj,sipovo,Oba spola,85+,145
2013,Broj,sipovo,M,85+,64
2013,Broj,sipovo,Ž,85+,81
